"user_id","created_at","text","sentiment_afinn_numeric","sentiment_bing_numeric","sentiment_syuzhet_numeric","sentiment_afinn_label","sentiment_bing_label","sentiment_syuzhet_label","matching_sentiment_result","svm_sentiment"
"x124476322","2022-05-23 22:21:17"," filipe79 there should not be. but please double check with the airport.  aria",1,0,1,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 22:00:10"," filipe79 hello hokari, thank you for your request. yes, you can leave the airport. however, please make sure that you adhere to the immigration rules. no, there is no fee for re-checking your luggage in.  tom",2,1,1.45,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 21:52:18"," kierangskinner also, you may track the status of your belongings online via https:  t.co uhhgphn33q. i apologize for the inconvenience. (2 2)  aria",-3,-1,0.3,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 21:51:52"," kierangskinner hello, i'm sorry to hear about your delayed baggage. unfortunately, the social media team does not have access to the baggage system. please stay in touch with the airport baggage center. the contact information can be found on your lost baggage report. (1 2)  aria",-4,-4,-0.35,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 21:47:23"," inoreminorem  united and partial for other necessary replacement purchases within our legal liability. please keep all original receipts and send them within 21 days of baggage hand-out via https:  t.co kxnuocahiq . hopefully you are reunited with your bags very soon!  mony 2 2",5,-1,1.85,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-23 21:46:04"," inoreminorem  united i am sorry to hear about your delayed baggage. we are unable to assist with baggage cases and can only ask you to keep trying to call the number on your lost report for any updates. we compensate 100% for toiletries 1 2",-6,-4,-0.6,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 20:53:33"," team_strictly we are sorry for the inconvenience. kindly contact our service center team https:  t.co pj1uoep6vy . our colleagues will be more than happy to assist you with your request.  mony",0,-1,1.1,"neutral","negative","positive",FALSE,"neutral"
"x124476322","2022-05-23 20:33:14"," arynrand hi there, i am sorry to hear. i can understand your frustration. unfortunately, there is no other option. my colleague already advised you the options. please keep trying to follow what my colleague said. i hope you will re-unite with your baggage soon.  ragv",-1,-3,-0.6,"negative","negative","negative",TRUE,"neutral"
"x124476322","2022-05-23 19:09:00"," stwittled we are currently experiencing a higher than usual call volume, which may result in longer waiting time or bad connections. our service center team is available 24 7. thanks.  alex 2 2",-1,0,1.9,"negative","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 19:07:39"," stwittled hi sabrina, sorry to hear. booking related queries can only be handled via phone, as the social media team does not have access to the booking system. to make changes to your booking please try to call the service center again at different times. 1 2",0,-1,0.75,"neutral","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 18:28:45"," anddav2010 hello andy, thank you for the information. we will forward your information. <u+2708><u+fe0f>.  sina",2,1,1.5,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 18:17:50"," ccrasita hi there, i am really sorry to hear. for booking related inquiry, please contact our service center https:  t.co pj1uoep6vy , since we as social media team do not have access to the booking system.  ragv",0,-1,1.15,"neutral","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 17:42:07"," khorrrealty or you can check the status about your baggage online via this link https:  t.co x7f9mdwdw3. i hope you will re-unite with your baggage soon.  sofi 2 2",2,0,0.5,"positive","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-23 17:41:59"," khorrrealty hi there, i am sorry to hear about your delayed baggage. the social media team does not have access to the baggage system. please get in touch with the phone number on your lost baggage report 1 2",-4,-3,-1,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 17:29:44"," yavuzerozgur  lufthansa_de  flight_refunds  flightrefund hello özgür, we are not handling customer relations cases via social media. please send an email to my colleagues (customer.relations lufthansa.com) and insert your feedback id in the subject line.  nina",1,0,1,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 17:24:15"," jyotsnakypa i am very sorry to hear that. please understand though, that we cannot assist with this via social media. kindly keep in touch via the contact details listed on the loss report.  dea",-3,-1,1.45,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 17:10:15"," cwestloops i am very sorry to hear this. you are welcome to file a claim with our customer relations department via https:  t.co kxnuocahiq.  dea",1,0,0,"positive","neutral","neutral",FALSE,"negative"
"x124476322","2022-05-23 17:06:10"," rogdacam if your ticket was purchased through an agency, the refund will have to be handled by the travel agency. however, my colleagues can check if the refund process has been initiated by lufthansa.  dea",0,1,1.4,"neutral","positive","positive",FALSE,"positive"
"x124476322","2022-05-23 16:50:20"," rogdacam for any booking related inquiries, kindly get in touch with our service center at https:  t.co pj1uoep6vy, we are unable to assist with this via social media, i'm sorry!  dea",-3,-1,0.55,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 16:48:36"," marcelafae  aircanada i am sorry to hear that .you are welcome to file a claim with our customer relations department via https:  t.co kxnuocahiq.  dea",1,0,0,"positive","neutral","neutral",FALSE,"negative"
"x124476322","2022-05-23 16:42:44"," yoanaishere  swissairlines hello ioana, there is no problem with the website. intercontinental one way tickets are priced in the highest economy booking class.  nina",-3,-1,-0.75,"negative","negative","negative",TRUE,"neutral"
"x124476322","2022-05-23 16:35:22"," timimjohnson hi tim, i am sorry to hear. kindly send us your feedback id so we can check the status of your case. thank you.  sofi",1,1,0.5,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 16:32:04"," xmeh2 sorry, da haben wir wohl von unterschiedlichen aktionen gesprochen. ich hatte nur diese aktion (https:  t.co jv8cejpzhp) online gefunden und dort sieht man sowohl ziel als auch ausführende fluggesellschaft.  nina",-1,-1,-0.5,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 16:13:57"," xmeh2 hallo, wir haben dazu leider keine weiteren informationen, allerdings werden die entsprechenden flugnummern vor buchung angezeigt.  nina",-3,-1,-0.75,"negative","negative","negative",TRUE,"positive"
"x124476322","2022-05-23 15:39:42"," laurentaix if booked via our sales channels, a full refund, except for the optional payment charge, will be done during the first 24 hours.  nina",0,1,0.95,"neutral","positive","positive",FALSE,"positive"
"x124476322","2022-05-23 15:34:21"," jjwilliams76 please keep an eye on our current travel information as well: https:  t.co t6sdeu0fym. furthermore, if possible, i recommend you to use our digital document check: https:  t.co ehn04qno05. 2 2  taya",3,2,2.7,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 15:34:10"," jjwilliams76 please refer to the respective embassy or the foreign office. via social media, we are not allowed to give you any information here, as entry requirements are country-specific and can change at short notice. 1 2  taya",1,0,1.15,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 15:19:48"," elisa_letizia  lufthansa_usa  lufthansa_de kindly get in touch with our service center at https:  t.co pj1uoep6vy. my colleagues will be able to advise.  dea",0,1,1.55,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-23 15:10:33"," elisa_letizia  lufthansa_usa  lufthansa_de i am sorry to hear that. please understand though, that we cannot assist with this via social media. kindly stay in touch via the contact details listed on your loss report.  dea",-3,-1,1.45,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 15:07:10"," ceejaymary  lufthansa_usa if cincinnati was your final destination, you should find the contact number on your lost bag report. please also check with the airline you flown with from chicago to cincinnati.  nina",-2,-1,0.65,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 14:59:46"," rahulio3  lufthansa_usa hello rahul, i am sorry to hear about! please inform in which country you are and via which channel the booking was done. i will send you the correct email address for a copy of the death certificate.  nina",-2,-1,0.95,"negative","negative","positive",FALSE,"neutral"
"x124476322","2022-05-23 14:52:52"," laurentaix hello laurent, the lines to our service center are very busy, but my colleagues are trying to get every call as soon as possible. you can cancel your ticket in our 24 hours grace period as well online, if booked via our website or service center.  nina",0,2,0.3,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-23 14:04:50"," lamonicanicola usually, delta should contact the respective airports and is responsible for you. i am not sure, if my colleagues in the us baggage center can assist you, but this is the contact number          
 +1 877 234 3449.  nina",2,0,1.7,"positive","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-23 13:54:12"," kathystott  lufthansa_de  fazioli_pianos hello kathryn, sorry to hear about your delayed piano stool. unfortunately, we are unable to help searching via social media. i hope the stool will be delivered very soon to you.  nina",0,-4,-2.25,"neutral","negative","negative",FALSE,"positive"
"x124476322","2022-05-23 13:52:05"," lamonicanicola hello nicola, the reference number or pir is given on your lost bag report (e.g. fralh1234).  nina",-3,-1,-0.75,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 13:49:04"," juliendephix so happy to hear, julien! thanks for letting us know.  nina",5,1,1.35,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 13:30:57"," lamonicanicola i'm very sorry that your luggage didn't make it to your destination at the same time as you! you can keep up-to-date online with the whereabouts of your baggage via the worldtracer (https:  t.co uhhgphn33q).  taya",-1,-1,-0.5,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 13:12:21"," jaguarguitarman  british_airways  klm sorry, but i have no information about the actual situation at the airport.  nina",-2,-1,0.3,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 12:58:00"," jaguarguitarman  british_airways  klm hi, if the lufthansa flight is delayed, and you will miss your next flight, lufthansa staff at the airport is responsible to rebook you.  nina",-1,-2,-0.5,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 12:41:52"," rahul_nrbn  aircanada  jm_scindia i am sorry to hear! please tell your parents to contact one of the lufthansa service centers at the airport for assistance. neither the social media team nor my colleagues at the phone are able to help.  nina",2,-1,1.7,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-23 12:33:40"," liquidjinro sure! the contact details are: +82 2 6022 4228   opening hours: monday - friday 09:00 - 18:00.  taya",0,0,0.4,"neutral","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 12:08:06"," jaguarguitarman  klm  british_airways kindly take this up with our ground staff, they will be able to advise.  dea",0,1,1.3,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-23 11:56:53"," jesusabaez i am sorry to hear that. kindly stay in touch via the contact details listed on your loss report or by calling our service center at https:  t.co pj1uoep6vy.  dea",-4,-1,-0.1,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 11:55:14"," jaguarguitarman if both flights are on the same ticket you will be rebooked on to the next available flight by our ground staff.  dea",0,1,0.8,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-23 11:53:52"," pashmi9991  lufthansa_de kindly get in touch with our service center at https:  t.co pj1uoep6vy. my colleagues will be able to advise.  dea",0,1,1.55,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-23 11:50:33"," welsh_yorker hi mathew, please send us full names of all passengers, flight number and date via twitter pm (https:  t.co 8myzrjla1d) and we will check with our colleagues.  nina",1,0,1,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 11:49:53"," liquidjinro sorry to hear! unfortunately, these type of inquiries are only clarified by telephone. please stay in touch and try again in short and regular intervals!  taya",0,-2,-0.5,"neutral","negative","negative",FALSE,"positive"
"x124476322","2022-05-23 10:55:07"," pashmi9991 i am sorry to hear about the missing bags, unfortunately, i am not able to assist in this situation because i don't have access to the baggage tools on twitter. please contact the responsible tracing team. the phone number is mentioned on your loss report.  ted",-3,-3,-0.3,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 10:37:40"," ozdemir_akdemir sorry to hear! have you already tried our lufthansa chat assistant ""elisa"" (https:  t.co pj1uoep6vy)? if that doesn't help, kindly keep in touch via phone &amp; try it at short and regular intervals again.  taya",1,0,0,"positive","neutral","neutral",FALSE,"positive"
"x124476322","2022-05-23 09:53:10"," juliendephix hello julien, we know, the lines to our service centers are very busy, but please try calling my colleagues, to check your booking and to get assistance with changing your flight to assure your connection to tokyo.  nina",1,1,2.6,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 09:49:49"," caroleurogold6 i am very sorry to hear this. please understand though, that we cannot assist with this via social media. kindly stay in touch via the contact details listed on your loss report. i do hope that you will be reunited with your luggage soon!  dea",-1,-1,1.95,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 08:56:08"," spunj i am sorry to hear about your disappointment! as much as i would like to help, via twitter, we unfortunately, have no access to the booking system!  taya",0,-2,-2,"neutral","negative","negative",FALSE,"positive"
"x124476322","2022-05-23 08:54:42"," spunj in that case, please contact your local lufthansa service center by selecting the dropdown menu of your country to find the telephone number: https:  t.co pj1uoep6vy.  taya",1,0,1.65,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 08:52:08"," spunj sorry to hear! have you already tried our lufthansa chat assistant ""elisa"" (https:  t.co pj1uoep6vy)?  taya",-1,-1,-0.5,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-23 08:35:15"," ghbergsma sorry to hear! in order to clarify your options in detail, please contact your local lufthansa service center by selecting the dropdown menu of your country to find the telephone number: https:  t.co pj1uoep6vy.  taya",0,-1,1.95,"neutral","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 08:24:58"," victorianato sorry to hear, please contact our technical support for further assistance here: https:  t.co nvononeygn   questions about https:  t.co ne1bkljj0a and the lufthansa mobile app. alternatively, you can still check in and have your documents checked at the airport.  taya",2,0,2.2,"positive","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-23 08:20:35"," victorianato that always depends on the entry requirements of the country you are returning to! the service is voluntary. you can still have your documents checked at the airport!  taya",0,0,0.1,"neutral","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 08:15:50"," fre3love let me respond to your private message, theresa.  ina",3,1,0.75,"positive","positive","positive",TRUE,"neutral"
"x124476322","2022-05-23 07:20:38"," palpal1981 i'm sorry to hear. unfortunately, i am not able to assist via twitter because i don't have influence on the decisions made at the airport. if you need to change your ticket, then please call my colleagues in the service center (https:  t.co pj1uoep6vy) for assistance.  ted",0,-2,1.35,"neutral","negative","positive",FALSE,"neutral"
"x124476322","2022-05-23 07:08:34"," krobouboulechat please find my response to your private message.  ina",1,0,1,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-23 06:46:06"," biswasadreeja sorry to hear about the caused upset! were you given a reason for your flight itinerary's cancellation? a refund is possible in case your booked flight is annulled by the operating airline or in accordance to the fare conditions.  ina",-3,-1,0.15,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 06:20:37"," mahavirjindal  lufthansa_india  jm_scindia our service center colleagues are really busy and it may, at times, prove difficult to place your call amidst long waiting times. please keep trying in regular intervals, alternatively using a different country's contact: https:  t.co pj1uoep6vy. thanks!  ina",2,-1,2.35,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-23 05:40:49"," anishcrypt please understand that we are not authorised to provide information about visa and other needed travel documents via social media. i recommend that you contact your local embassy to enquire about these details.  ted",3,1,3.1,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 05:22:51"," sharmavineet4 kindly understand that we aren't authorized to give advice on (transit) visa and entry requirements via social media. you'll have to contact the relevant authorities. however, a visit to germany's federal foreign office's website might prove helpful: https:  t.co shg3ixlc7p.  ina",2,2,3.8,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 04:52:45"," vickybidhuri23  lufthansa_usa  lh_systems hi vicky, i regret to hear that the issue has not yet been fixed and have internally forwarded it once more, to have the situation checked. hopefully, it will do this time.  ina",0,-2,-0.15,"neutral","negative","negative",FALSE,"positive"
"x124476322","2022-05-23 04:33:26"," dtwit223 i sincerely apologize for the caused distress, yet feel relieved, our local colleagues have been able to help out as quickly. to complain and have the missing mobility assistance verified, please send your feedback to customer relations via https:  t.co kxnuocahiq. thanks!  ina",2,-1,2.95,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-23 04:08:40"," sakshi58460515  lufthansa_india very sorry to hear about the difficulties to place your call for help with the online check-in. please keep trying, alternatively, using a different country's service center: https:  t.co pj1uoep6vy. the airport facilities will remain as option, should you not succeed.  ina",5,-1,1.15,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-23 04:08:05"," jessayes_ i replied to your dm.  ted",0,0,0,"neutral","neutral","neutral",TRUE,"negative"
"x124476322","2022-05-23 03:35:53"," wowblacko thank you for the great feedback. we appreciate it and hope to welcome you on board again.  aria",11,4,2.5,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-23 03:35:06"," sakshi58460515  lufthansa_india hi sakshi, how may we assist?  aria",0,0,0.8,"neutral","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-23 03:19:11"," nimueburlace hello, i'm sorry to hear about your delayed baggage. unfortunately, the social media team does not have access to the baggage system. please stay in touch with the airport baggage center. once they have found the luggage, they will contact you. thank you for your patience.",1,-1,1,"positive","negative","positive",FALSE,"negative"
"x124476322","2022-05-23 01:56:16"," garjives hello, we apologize for the long wait times. our colleagues in the service center are currently facing a higher call volume. if you can't reach them now, please try again later in short regular intervals or try a different number on the contact list (https:  t.co mgk2kwgacp).",1,0,2.2,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-22 21:53:52"," kunal_forever hello, i am sorry to hear about this. as our lines are busy at the moment, the waiting times might be longer than expected. please call again at a later stage or choose a different number from the contact list https:  t.co pj1uoep6vy.  susi",0,-1,0.9,"neutral","negative","positive",FALSE,"neutral"
"x124476322","2022-05-22 21:52:28"," arynrand hello, sorry to hear! the correct point of contact is the number on your lost report. only our baggage department will be able to provide you with the current status of your girlfriend's baggage. you may also track the status online: https:  t.co 3rpney1db1.  susi",-4,-1,0.55,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-22 21:19:33"," shahad30141038 delayed baggage should be reported immediately at the airport. if that hasn't been done already, please use to following link to do so https:  t.co x7f9mdwdw3 . 2 2  zara",0,-1,0.25,"neutral","negative","positive",FALSE,"negative"
"x124476322","2022-05-22 21:19:13"," shahad30141038 hi shahad, i am sorry to hear that. the responsible department is the lost luggage office at your destination airport. they can update you about the status of your luggage and they are also responsible to reunite you with your luggage as soon as possible. 1 2",-2,-2,-1,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 20:42:55"," ginamartinezf hi gina, i am sorry to hear about this! i can only recommend you to keep in touch with our baggage department via the number on your lost report or check the following link for updates https:  t.co 3rpney1db1. i hope you will be re-united with your bag soon!  susi",1,-1,-0.25,"positive","negative","negative",FALSE,"negative"
"x124476322","2022-05-22 19:22:03"," h3m3d1 i am unable to provide you with any timeline. sorry.  aria",-3,-2,-0.2,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 19:11:11"," pripetty hi there, i am sorry to hear about the issue regards your baggage. please check the options on our website to report your baggage as delayed or lost https:  t.co x7f9mdwdw3 .  zara",-4,-4,-1,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 18:58:16"," mr_vishrut  unitedairlines_ hi, the online check-in does not always work due to the current travel regulations and document check. however you can always use the ground check-in option at the airport. if your first flight is with united, then you need to check in with them.  aria",1,1,1.15,"positive","positive","positive",TRUE,"neutral"
"x124476322","2022-05-22 18:29:00"," thejaymoore also, you may track the status of your belongings online via https:  t.co uhhgphn33q. i apologize for the inconvenience. 2 2  aria",-3,-1,0.3,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-22 18:28:45"," thejaymoore hello, i'm sorry to hear about your delayed baggage. unfortunately, the social media team does not have access to the baggage system. please stay in touch with the airport baggage center. the contact information can be found on your lost baggage report. 1 2  aria",-4,-4,-0.35,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 18:24:56"," ipolla94 hello, we apologize for the longer than usual hold times. unfortunately the social media team does not have access to the booking system. if you can't reach them now, please try again later or try a different number on the contact list (https:  t.co mgk2kwgacp).  aria",1,-1,1.6,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-22 18:21:26"," impossiblehelen for refund due to flight cancellation, please use this link: https:  t.co q4xroglquj.  aria",1,1,1.8,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-22 17:58:56"," shane_m90 hi shane, unfortuately, we cannot make the plane wait but should you not be able to catch your connecting flight due to the delay, you will be assisted at the airport to be rebooked at the next available flight.  aria",-1,0,-0.2,"negative","neutral","negative",FALSE,"negative"
"x124476322","2022-05-22 17:30:56"," cvision007 hello, we apologize for the longer hold times. unfortunately the social media team does not have access to the booking system. if you can't reach them now, please try again later in short regular intervals or try a different number on the contact list (https:  t.co mgk2kwgacp).",1,-1,1.2,"positive","negative","positive",FALSE,"positive"
"x124476322","2022-05-22 17:22:17"," impossiblehelen hi there, here is the link: https:  t.co kxnuocahiq.  aria",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x124476322","2022-05-22 17:21:06"," rachel_l_berry hi there, i am sorry to hear. please forward your feedback to customer relations: https:  t.co kxnuocahiq.  aria",0,-1,1.1,"neutral","negative","positive",FALSE,"neutral"
"x124476322","2022-05-22 16:46:27"," valenpelaez bitte rufen sie den flughafen direkt an.  aria",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x124476322","2022-05-22 16:34:04"," h3m3d1 hi hamad, it depends on the bank and how fast our refund department is going through the refund requests. i cannot provide you with a timeline.  aria",0,2,1.7,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-22 16:27:10"," paritoshgupta1 hi paritosh, we understand your disappointment and sincerely apologize for the waiting time. each and every case is handled individually, we are unable to provide you with a fixed timeframe. our colleagues will get back to you as soon as your case has been handled.  aria",-3,-1,0.6,"negative","negative","positive",FALSE,"neutral"
"x124476322","2022-05-22 16:03:59"," valenpelaez hi, i am sorry to hear. please contact teh airport directly or this link https:  t.co yponlpsqjj. they are the right point of contact.  aria",0,0,1.7,"neutral","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-22 15:40:43"," jmc688  staralliance hi jc, the social media team does not have access to the booking system, so we are unable to check how it is reflected. you can check with the staff at the airport when you check-in.  aria",-2,-1,-0.5,"negative","negative","negative",TRUE,"positive"
"x124476322","2022-05-22 13:53:59"," khan__akram kindly get in touch with our service center at https:  t.co pj1uoep6vy, my colleagues will be able to advise.  dea",0,1,1.55,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-22 13:47:39"," khan__akram also keep in touch with local lost &amp; found, and with the number on your loss report. 2 2  taya",-6,-2,-0.9,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 13:47:30"," khan__akram sorry that your luggage didn't make it to your destination at the same time as you! ! you can keep up-to-date online with the whereabouts of your baggage via the worldtracer (https:  t.co uhhgphn33q). 1 2  taya",-1,-1,-0.5,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 12:39:49"," ms_oraaa via social media, we are unable to influence the processing time, or to provide you with an estimate. nevertheless, can i reassure you that they will get back to you as soon as possible. 2 2  taya",-1,0,0.55,"negative","neutral","positive",FALSE,"negative"
"x124476322","2022-05-22 12:39:40"," ms_oraaa thank you very much! your claim has reached the correct department! we are currently experiencing an extraordinarily high number of customer contacts in all our departments. as a result, there are unfortunately longer waiting times. 1 2",3,2,0.9,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-22 10:44:34"," devesh2890 hi, i am sorry to hear that. unfortunately we are unable to assist or interfere with airport operations via social media. please remain in touch with ground staff.  dea",-2,-4,-0.8,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 10:42:58"," divn9 you can keep up-to-date online with the whereabouts of your baggage via the worldtracer (https:  t.co uhhgphn33q). also keep in touch with local lost &amp; found, and with the number on your loss report.  taya",-6,-2,-0.9,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-22 09:29:37"," pranav3555 via social media, we are unable to influence the processing time, or to provide you with an estimate. nevertheless, can i reassure you that they will get back to you as soon as possible. 2 2  taya",-1,0,0.55,"negative","neutral","positive",FALSE,"negative"
"x124476322","2022-05-22 09:29:27"," pranav3555 thank you for further details! your claim has reached the correct department! we are currently experiencing an extraordinarily high number of customer contacts in all our departments. as a result, there are unfortunately longer waiting times. 1 2",3,2,0.9,"positive","positive","positive",TRUE,"positive"
"x124476322","2022-05-22 08:32:26"," divn9 for details see here: https:  t.co acngdkvfyg.  dea",0,0,0,"neutral","neutral","neutral",TRUE,"neutral"
"x124476322","2022-05-22 08:27:32"," divn9 please keep all original receipts and send them within 21 days of baggage hand-out via https:  t.co yxlbiwn6td including information such as ticket numbers, lost luggage file number and iban bank details. hopefully you are reunited with your bags very soon! 2 2  dea",0,-1,1.85,"neutral","negative","positive",FALSE,"positive"
"x124476322","2022-05-22 08:27:16"," divn9 i am very sorry to hear this! we compensate 100% for toiletries and partial for other necessary replacement purchases within our legal liability (https:  t.co eqerbi8tys). 1 2  dea",0,-2,-0.15,"neutral","negative","negative",FALSE,"negative"
"x124476322","2022-05-22 05:08:58"," orourke_steven hello steve, please check your flight status via the following link https:  t.co u4dlrwwd2x.  susi",1,0,1,"positive","neutral","positive",FALSE,"positive"
"x124476322","2022-05-22 05:05:05"," pranav3555 hello pranav, sorry to hear? could you please provide us with your feedback id? we will gladly check the status of your request.  susi",0,0,1.8,"neutral","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-21 23:15:41"," shanetou hello shane, i am sorry to hear about this. as it is a manual process in the system, it might take a while for the email to reach you. i can only kindly ask you for some more patience and recommend you to phone us back again at a later stage.  susi",2,2,1,"positive","positive","positive",TRUE,"neutral"
"x124476322","2022-05-21 22:34:24"," claudiacrocini hello claudia, i am sorry to hear about this. please phone the telephone number on your lost report or check the following page for an update https:  t.co 3rpney1db1. i hope you will be re-united with your bag again soon!  susi",0,-2,0.25,"neutral","negative","positive",FALSE,"negative"
"x124476322","2022-05-21 22:27:23"," ultramarine95 i am sorry to hear about this! as our lines are currently busy, the waiting times on the phone might be longer than expected. i can only kindly ask you to phone us again later or to choose a different number from the contact list https:  t.co pj1uoep6vy.  susi",-1,0,0.4,"negative","neutral","positive",FALSE,"negative"
"x124476322","2022-05-21 22:24:36"," divn9 if you have received an email confirmation i can only kindly ask you for some more patience. the delivery of your bag will be arranged as soon as possible.  susi",0,2,2.2,"neutral","positive","positive",FALSE,"neutral"
"x124476322","2022-05-21 21:48:36"," divn9 hello divya, i am sorry to hear about this! did you file a lost report at the airport?  susi",-4,-2,-1.25,"negative","negative","negative",TRUE,"negative"
"x124476322","2022-05-21 21:47:39"," bobgormanncal sorry to hear? could you kindly provide us with your feedback id? we will check your case status with the reference number.  susi",-1,0,0.8,"negative","neutral","positive",FALSE,"negative"
"x124476322","2022-05-21 21:31:20"," l45064250 under the miles and more website you can find contact information such as phone number.  aria",0,0,0.8,"neutral","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-21 20:53:00"," l45064250 we apologize for the longer than usual response times. they will get back to you as soon as possible.  aria",-1,0,1.2,"negative","neutral","positive",FALSE,"neutral"
"x124476322","2022-05-21 20:48:12"," judiekavanagh hi judie, seats that are broken, normally will be blocked and not offered for reservation.  aria",-2,-1,-1.15,"negative","negative","negative",TRUE,"neutral"
"x124476322","2022-05-21 19:33:44"," arvindgarodia  lufthansa_de hello, via social media, we can assist you in general questions. booking-related queries can only be handled via phone as the social media team does not have access to the booking system. to make changes to your booking please contact our service centre https:  t.co mgk2kwgacp.",1,0,2.6,"positive","neutral","positive",FALSE,"negative"
"x124476322","2022-05-21 19:26:42"," jameswillhoff hello, via social media, we can assist you in general questions. booking-related queries can only be handled via phone as the social media team does not have access to the booking system. to make changes to your booking please contact our service centre https:  t.co mgk2kwgacp.",1,0,2.6,"positive","neutral","positive",FALSE,"negative"
"x124476322","2022-05-21 18:30:38"," joegregory123 hi joey, i am sorry to hear. please get in touch with the airport lost &amp; found.  aria",-3,-2,0.35,"negative","negative","positive",FALSE,"negative"
"x124476322","2022-05-21 18:16:44"," chesl3y hello chez, via social media, we can assist you in general questions. booking related inquiries are handled only on the phone (https:  t.co mgk2kwgacp), if the self-service-option online doesn't work.  aria",0,1,1.45,"neutral","positive","positive",FALSE,"negative"
